band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,888.261000,,,
band1,level,4,1,2213.563000,,,
band1,level,6,1,3949.690000,,,
band1,transition,,,,2_1,0_1,16.158935
band1,transition,,,,4_1,2_1,27.105580
band1,transition,,,,6_1,4_1,35.521141
band2,level,0,2,2549.484000,,,
band2,level,2,3,3694.994000,,,
band2,level,4,4,5063.531000,,,
band2,level,6,4,6728.963000,,,
band2,transition,,,,2_3,0_2,18.489470
band2,transition,,,,4_4,2_3,37.054083
band2,transition,,,,6_4,4_4,43.817223
band3,level,2,2,1900.693000,,,
band3,level,3,1,3004.913000,,,
band3,level,4,2,3416.837000,,,
band3,level,5,1,4713.498000,,,
band3,level,6,2,5274.445000,,,
band3,transition,,,,3_1,2_2,28.128005
band3,transition,,,,4_2,2_2,15.932839
band3,transition,,,,5_1,4_2,12.944849
band3,transition,,,,6_2,4_2,27.821768
band3,transition,,,,4_2,3_1,5.729167
band3,transition,,,,6_2,5_1,4.636635
band3,transition,,,,5_1,3_1,21.598571
interband,transition,,,,2_2,0_1,0.005832
interband,transition,,,,2_2,2_1,17.831220
interband,transition,,,,0_2,2_2,0.209457
interband,transition,,,,0_2,2_1,14.024579
