band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1334.781000,,,
band1,level,4,1,3340.418000,,,
band1,level,6,1,5935.859000,,,
band1,transition,,,,2_1,0_1,16.177782
band1,transition,,,,4_1,2_1,28.575562
band1,transition,,,,6_1,4_1,40.962174
band2,level,0,2,2691.287000,,,
band2,level,2,3,4085.994000,,,
band2,level,4,4,6193.618000,,,
band2,level,6,4,9025.733000,,,
band2,transition,,,,2_3,0_2,23.603594
band2,transition,,,,4_4,2_3,29.791014
band2,transition,,,,6_4,4_4,24.092278
band3,level,2,2,2416.336000,,,
band3,level,3,1,4032.430000,,,
band3,level,4,2,4558.885000,,,
band3,level,5,1,6600.161000,,,
band3,level,6,2,7216.260000,,,
band3,transition,,,,3_1,2_2,25.826167
band3,transition,,,,4_2,2_2,19.813084
band3,transition,,,,5_1,4_2,10.375644
band3,transition,,,,6_2,4_2,34.498603
band3,transition,,,,4_2,3_1,3.363473
band3,transition,,,,6_2,5_1,3.368268
band3,transition,,,,5_1,3_1,23.507209
interband,transition,,,,2_2,0_1,0.214493
interband,transition,,,,2_2,2_1,26.585653
interband,transition,,,,0_2,2_2,30.405973
interband,transition,,,,0_2,2_1,16.230937
