band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,918.536000,,,
band1,level,4,1,2111.737000,,,
band1,level,6,1,3505.870000,,,
band1,transition,,,,2_1,0_1,23.471293
band1,transition,,,,4_1,2_1,45.729936
band1,transition,,,,6_1,4_1,68.631376
band2,level,0,2,1615.918000,,,
band2,level,2,3,2603.162000,,,
band2,level,4,3,3599.653000,,,
band2,level,6,3,5075.109000,,,
band2,transition,,,,2_3,0_2,25.838565
band2,transition,,,,4_3,2_3,58.100384
band2,transition,,,,6_3,4_3,60.028627
band3,level,2,2,1718.403000,,,
band3,level,3,1,2726.236000,,,
band3,level,4,2,2919.588000,,,
band3,level,5,1,4188.625000,,,
band3,transition,,,,3_1,2_2,46.317955
band3,transition,,,,4_2,2_2,34.876871
band3,transition,,,,5_1,4_2,15.596211
band3,transition,,,,4_2,3_1,2.492079
band3,transition,,,,5_1,3_1,41.154697
interband,transition,,,,2_2,0_1,0.688701
interband,transition,,,,2_2,2_1,46.128851
interband,transition,,,,2_2,0_2,2.209223
interband,transition,,,,0_2,2_1,40.866107
