band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,113.587000,,,
band1,level,4,1,362.315000,,,
band1,level,6,1,732.946000,,,
band1,transition,,,,2_1,0_1,209.096129
band1,transition,,,,4_1,2_1,308.254745
band1,transition,,,,6_1,4_1,353.875576
band2,level,0,2,1196.788000,,,
band2,level,2,3,1463.287000,,,
band2,level,4,4,1870.997000,,,
band2,level,6,4,2272.501000,,,
band2,transition,,,,2_3,0_2,152.435610
band2,transition,,,,4_4,2_3,104.316927
band2,transition,,,,6_4,4_4,302.423368
band3,level,2,2,1002.886000,,,
band3,level,3,1,1171.551000,,,
band3,level,4,2,1305.750000,,,
band3,level,5,1,1543.622000,,,
band3,level,6,2,1702.612000,,,
band3,transition,,,,3_1,2_2,315.240045
band3,transition,,,,4_2,2_2,132.986232
band3,transition,,,,5_1,4_2,159.775805
band3,transition,,,,6_2,4_2,270.485283
band3,transition,,,,4_2,3_1,240.647193
band3,transition,,,,6_2,5_1,132.260385
band3,transition,,,,5_1,3_1,205.866924
interband,transition,,,,2_2,0_1,3.562528
interband,transition,,,,2_2,2_1,14.520819
interband,transition,,,,0_2,2_2,85.495121
interband,transition,,,,0_2,2_1,25.928391
