band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,102.270000,,,
band1,level,4,1,337.044000,,,
band1,level,6,1,697.569000,,,
band1,transition,,,,2_1,0_1,267.187688
band1,transition,,,,4_1,2_1,388.107114
band1,transition,,,,6_1,4_1,438.731348
band2,level,0,2,1234.011000,,,
band2,level,2,3,1356.725000,,,
band2,level,4,3,1631.659000,,,
band2,level,6,3,2044.395000,,,
band2,transition,,,,2_3,0_2,264.120560
band2,transition,,,,4_3,2_3,381.827725
band2,transition,,,,6_3,4_3,435.392600
band3,level,2,2,1168.831000,,,
band3,level,3,1,1283.536000,,,
band3,level,4,2,1425.744000,,,
band3,level,5,1,1611.759000,,,
band3,level,6,2,1809.369000,,,
band3,transition,,,,3_1,2_2,441.608079
band3,transition,,,,4_2,2_2,152.047445
band3,transition,,,,5_1,4_2,234.745238
band3,transition,,,,6_2,4_2,313.182609
band3,transition,,,,4_2,3_1,329.383610
band3,transition,,,,6_2,5_1,173.337548
band3,transition,,,,5_1,3_1,247.517902
interband,transition,,,,2_2,0_1,3.530799
interband,transition,,,,2_2,2_1,9.256670
interband,transition,,,,0_2,2_2,9.852444
interband,transition,,,,0_2,2_1,37.080833
