band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1186.387000,,,
band1,level,4,1,2473.810000,,,
band1,level,6,1,3751.667000,,,
band1,transition,,,,2_1,0_1,31.267602
band1,transition,,,,4_1,2_1,56.412468
band1,transition,,,,6_1,4_1,82.036598
band2,level,0,2,2413.656000,,,
band2,level,2,3,3120.561000,,,
band2,level,4,3,3915.977000,,,
band2,level,6,3,4927.314000,,,
band2,transition,,,,2_3,0_2,61.360250
band2,transition,,,,4_3,2_3,75.928326
band2,transition,,,,6_3,4_3,56.297462
band3,level,2,2,2597.042000,,,
band3,level,3,1,3676.481000,,,
band3,level,4,2,3799.226000,,,
band3,level,5,1,4655.311000,,,
band3,level,6,2,4744.669000,,,
band3,transition,,,,3_1,2_2,66.483517
band3,transition,,,,4_2,2_2,33.980967
band3,transition,,,,5_1,4_2,25.202762
band3,transition,,,,6_2,4_2,79.594673
band3,transition,,,,4_2,3_1,2.450062
band3,transition,,,,6_2,5_1,3.309169
band3,transition,,,,5_1,3_1,70.206060
interband,transition,,,,2_2,0_1,0.026795
interband,transition,,,,2_2,2_1,44.263102
interband,transition,,,,2_2,0_2,1.160541
interband,transition,,,,0_2,2_1,37.157893
