band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1301.612000,,,
band1,level,4,1,2583.950000,,,
band1,level,6,1,3874.109000,,,
band1,transition,,,,2_1,0_1,21.474792
band1,transition,,,,4_1,2_1,46.507258
band1,transition,,,,6_1,4_1,72.808940
band2,level,0,2,1808.335000,,,
band2,level,2,3,3187.743000,,,
band2,level,4,3,3978.119000,,,
band2,level,6,3,4159.342000,,,
band2,transition,,,,2_3,0_2,24.711433
band2,transition,,,,4_3,2_3,6.061437
band2,transition,,,,6_3,4_3,551.196310
band3,level,2,2,2795.012000,,,
band3,level,3,2,4162.380000,,,
band3,transition,,,,3_2,2_2,47.029803
interband,transition,,,,2_2,0_1,3.794083
interband,transition,,,,2_2,2_1,34.457400
interband,transition,,,,2_2,0_2,5.661148
interband,transition,,,,0_2,2_1,57.899310
