band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,2106.391000,,,
band1,level,4,1,4001.389000,,,
band1,level,6,1,6078.982000,,,
band1,transition,,,,2_1,0_1,5.094167
band1,transition,,,,4_1,2_1,16.963496
band1,transition,,,,6_1,4_1,28.046671
band2,level,0,2,3048.457000,,,
band2,level,2,3,5043.065000,,,
band2,level,4,3,7192.471000,,,
band2,level,6,3,9562.948000,,,
band2,transition,,,,2_3,0_2,10.222992
band2,transition,,,,4_3,2_3,11.912630
band2,transition,,,,6_3,4_3,23.370676
band3,level,2,2,4092.436000,,,
band3,level,3,1,5282.432000,,,
band3,level,4,2,5931.256000,,,
band3,level,5,1,7142.344000,,,
band3,level,6,2,8061.517000,,,
band3,transition,,,,3_1,2_2,27.064315
band3,transition,,,,4_2,2_2,12.002867
band3,transition,,,,5_1,4_2,15.497485
band3,transition,,,,6_2,4_2,23.753133
band3,transition,,,,4_2,3_1,12.383276
band3,transition,,,,6_2,5_1,7.148882
band3,transition,,,,5_1,3_1,20.356576
interband,transition,,,,2_2,0_1,0.015880
interband,transition,,,,2_2,2_1,7.891042
interband,transition,,,,2_2,0_2,0.001066
interband,transition,,,,0_2,2_1,33.113594
