band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,400.072000,,,
band1,level,4,1,976.502000,,,
band1,level,6,1,1698.617000,,,
band1,transition,,,,2_1,0_1,49.742175
band1,transition,,,,4_1,2_1,78.757640
band1,transition,,,,6_1,4_1,103.251587
band2,level,0,2,1858.103000,,,
band2,level,2,3,2310.911000,,,
band2,level,4,4,2883.448000,,,
band2,level,6,4,3556.128000,,,
band2,transition,,,,2_3,0_2,61.395865
band2,transition,,,,4_4,2_3,107.301004
band2,transition,,,,6_4,4_4,145.169858
band3,level,2,2,1027.112000,,,
band3,level,3,1,1574.534000,,,
band3,level,4,2,1772.649000,,,
band3,level,5,1,2360.063000,,,
band3,level,6,2,2639.895000,,,
band3,transition,,,,3_1,2_2,85.573380
band3,transition,,,,4_2,2_2,56.297753
band3,transition,,,,5_1,4_2,37.518572
band3,transition,,,,6_2,4_2,86.415936
band3,transition,,,,4_2,3_1,0.596100
band3,transition,,,,6_2,5_1,0.029680
band3,transition,,,,5_1,3_1,69.746060
interband,transition,,,,2_2,0_1,7.969981
interband,transition,,,,2_2,2_1,81.752637
interband,transition,,,,0_2,2_2,0.642266
interband,transition,,,,0_2,2_1,20.410295
