nucleus  bet1  bet2  bet3  bet4  cos3g1  cos3g2  cos3g3  cos3g4
Pt170	0.14461758  0.20572195  0.23605980  0.26369523  0.56608897  0.85908254  0.33080589  0.93427435
Pt172	0.17809716  0.26687015  0.33461818  0.25864181  0.70831098  0.93491684  0.85547199  0.45703805
Pt174	0.28751979  0.26612314  0.32823132  0.32040065  0.89328644  1.04585460  0.59962253  1.00904586
Pt176	0.32194561  0.25647827  0.32779217  0.31785232  0.93163656  0.98900607  0.60569545  1.12225429
Pt178	0.33588990  0.27596188  0.33451269  0.31903317  0.94754618  0.94145777  0.72609160  1.08610549
Pt180	0.33478785  0.29259962  0.32809320  0.30332813  0.95384332  0.96291213  0.95353228  0.75491897
Pt182	0.32235966  0.28150668  0.31129556  0.29249931  0.94439324  0.93190647  0.91915982  0.75450890
Pt184	0.31045570  0.25660661  0.28378749  0.28030956  0.93523522  0.85674225  0.83065652  0.75462399
Pt186	0.29114972  0.24593480  0.27326978  0.26610726  0.92389404  0.84513259  0.85157484  0.76334835
Pt188	0.23545460  0.25376181  0.26767452  0.24257643  0.81150795  0.90428666  0.88157178  0.78173554
Pt190	0.18424450  0.22561811  0.20304561  0.27635873  0.49608607  0.85911416  0.38263756  1.01379547
Pt192	0.16771686  0.19195414  0.18772204  0.24098223  0.43169429  0.70450345  0.42358946  0.97629136
Pt194	0.15081886  0.16901581  0.17293415  0.19169704  0.42510668  0.36591590  0.64062496  0.31858800
Pt196	0.13422769  0.14982013  0.15701417  0.17420997  0.41086378  0.13072227  0.76564339  0.23786978
Pt198	0.11478282  0.13629645  0.13753003  0.16083383  0.37397893  0.20764691  0.65644782  0.08185226
Pt200	0.09270361  0.11612565  0.12637527  0.14034634  0.38243891  0.24214462  0.44528547  0.30729183
Pt202	0.07862842  0.09999903  0.11743476  0.12338512  0.58785539  0.32120609  0.09038274  0.66010096
Pt204	0.09945351  0.12468076  0.13135944  0.15595145  0.24428727  0.10414323  0.58148339  0.01102429
Pt206	0.07145832  0.09703691  0.12139542  0.12177693  0.33597827  0.34946090  0.19934900  0.57149560
Pt208	0.08227981  0.11419841  0.13040905  0.14388750  0.40787004  0.53837242  0.16388451  0.68128374
Pt210	0.09810927  0.13421047  0.14343483  0.16999890  0.45216715  0.67020340  0.20996406  0.63307339
Pt212	0.11524283  0.15102433  0.16734913  0.19922371  0.53141527  0.78475803  0.16925099  0.74848019
Pt214	0.13746340  0.18194423  0.23146695  0.21989490  0.67191187  0.91337230  0.53467517  0.89681441
Pt216	0.17606052  0.21958880  0.24376336  0.28378646  0.76522028  0.91163728  0.37624429  0.93886879
Pt218	0.22465098  0.25278692  0.26589661  0.30381241  0.83864942  0.97691996  0.39455888  1.00510633
Pt220	0.26661478  0.27287692  0.28354736  0.30279712  0.88943037  0.99473544  0.45179866  1.00455490
Pt222	0.29285012  0.27307203  0.29795644  0.29580150  0.92301129  0.72087701  0.70000582  0.39306531
Pt224	0.30468768  0.27217425  0.30825641  0.29505676  0.93552892  0.58370895  0.81371921  0.43958668
Pt226	0.31076109  0.27035018  0.31082714  0.29974708  0.94070135  0.54477543  0.83116805  0.54480489
Pt228	0.31409423  0.26863742  0.30343794  0.30679304  0.94341677  0.54584848  0.77608885  0.66606574
Pt230	0.31577123  0.26725024  0.28741969  0.31618729  0.94853631  0.57058836  0.63925021  0.80882184
Pt232	0.31408119  0.26491288  0.28194740  0.31534025  0.95070546  0.59645540  0.63489531  0.84653924
Pt234	0.30929550  0.26011421  0.28227806  0.30832828  0.94927171  0.60642198  0.71945806  0.83667928
Pt236	0.30093279  0.25284892  0.28341804  0.29901461  0.94284260  0.59233846  0.80605118  0.82157110
Pt238	0.28399613  0.24614533  0.29151346  0.28360106  0.91691447  0.58630419  0.90861086  0.77310463
Pt240	0.25978578  0.24238296  0.29661366  0.26187189  0.85044534  0.62157345  0.95090596  0.71108343
Pt242	0.23622506  0.23923786  0.27701714  0.24990305  0.74775423  0.69031172  0.92424057  0.75843773
Pt244	0.21438768  0.23510251  0.22492406  0.26305167  0.63887526  0.77390287  0.72259325  0.91304940
Pt246	0.19063457  0.22802854  0.20000415  0.26425538  0.52895403  0.83761235  0.52406274  0.97021832
Pt248	0.16771102  0.21105003  0.18510402  0.26716071  0.44662694  0.83507503  0.44624228  1.03763756
Pt250	0.15014951  0.16590660  0.19220131  0.20660182  0.42759079  0.31428869  0.83539492  0.59088307
Pt252	0.13549658  0.15243070  0.17551348  0.18614895  0.46269251  0.32849948  0.79323946  0.41844070
Pt254	0.12104692  0.14171807  0.15702673  0.16809316  0.51851288  0.36455630  0.68410524  0.32695015
Pt256	0.10458202  0.13167077  0.14934811  0.16419108  0.55416227  0.40692962  0.30555504  0.71834004
Pt258	0.09310941  0.11848240  0.14470607  0.14370038  0.58687220  0.41555704  0.27821170  0.76902028
Pt260	0.08294939  0.10850427  0.13156437  0.13338786  0.59648549  0.40755234  0.22331661  0.74666180
Pt262	0.07791294  0.11082830  0.14497498  0.13280003  0.41170279  0.36559711  0.39131835  0.57087628
nucleus  bet1  bet2  bet3  bet4  cos3g1  cos3g2  cos3g3  cos3g4
Pt170	0.14465071  0.20574211  0.23650762  0.26398831  0.56644114  0.85822238  0.32655610  0.92566492
Pt172	0.17813048  0.26695385  0.33484545  0.25888911  0.70810639  0.93538574  0.85748163  0.45870421
Pt174	0.28759120  0.26626782  0.32864764  0.32097240  0.89325519  1.04655111  0.60153161  1.01211216
Pt176	0.32199685  0.25654568  0.32811645  0.31900031  0.93284845  0.99072060  0.61120310  1.11607177
Pt178	0.33593307  0.27611578  0.33503628  0.32198382  0.94767118  0.93796305  0.72926718  1.06074741
Pt180	0.33482369  0.29278970  0.32896309  0.30483590  0.95336684  0.96065799  0.94631440  0.78112108
Pt182	0.32238146  0.28172980  0.31223566  0.29404181  0.94447760  0.93221069  0.91457848  0.77775504
Pt184	0.31048267  0.25690457  0.28468294  0.28228412  0.93523181  0.86039905  0.83197926  0.77459141
Pt186	0.29116584  0.24612482  0.27383088  0.26792393  0.92371958  0.84698739  0.85208500  0.77431406
Pt188	0.23547716  0.25385774  0.26809856  0.24413788  0.81111698  0.90348509  0.87802714  0.78000996
Pt190	0.18428114  0.22572421  0.20451258  0.27687055  0.49515121  0.85803690  0.39057994  1.00011822
Pt192	0.16774847  0.19203783  0.18790043  0.24187092  0.43131574  0.70489574  0.42376204  0.96085135
Pt194	0.15084802  0.16914664  0.17309717  0.19383968  0.42510545  0.35962164  0.64386266  0.35863363
Pt196	0.13424040  0.14992863  0.15713552  0.17523254  0.41108225  0.12951507  0.77062545  0.25448804
Pt198	0.11480533  0.13646448  0.13758756  0.16180556  0.37318906  0.20618248  0.65458446  0.10229258
Pt200	0.09272549  0.11618846  0.12641958  0.14051530  0.38236019  0.24216531  0.44151074  0.30995225
Pt202	0.07870983  0.10014465  0.11794113  0.12430717  0.59097127  0.32398728  0.10452651  0.68482192
Pt204	0.09964594  0.12521293  0.13278285  0.15728527  0.25263785  0.12549374  0.60396608  0.05046329
Pt206	0.07157554  0.09735170  0.12212696  0.12228513  0.34712682  0.36507845  0.21840378  0.58698037
Pt208	0.08231061  0.11424301  0.13048281  0.14408565  0.40950109  0.53882699  0.16471412  0.68412628
Pt210	0.09814477  0.13424033  0.14348437  0.17016819  0.45248133  0.66878807  0.20263254  0.64322946
Pt212	0.11527419  0.15106201  0.16743640  0.19960361  0.53193347  0.78350804  0.16427951  0.76265455
Pt214	0.13747983  0.18200352  0.23181782  0.22007028  0.67188706  0.91528862  0.53677859  0.89357805
Pt216	0.17606870  0.21963599  0.24386328  0.28393012  0.76511399  0.91215330  0.37601639  0.93992067
Pt218	0.22466362  0.25288596  0.26602703  0.30476937  0.83799367  0.97543116  0.39368983  1.02867291
Pt220	0.26664667  0.27299905  0.28370395  0.30505109  0.88874841  0.99321471  0.45288672  1.01852053
Pt222	0.29289306  0.27323456  0.29813283  0.29909520  0.92323594  0.72243585  0.70408201  0.44499080
Pt224	0.30474174  0.27232615  0.30853007  0.29766636  0.93618236  0.58493043  0.81451945  0.47064700
