band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1125.140000,,,
band1,level,4,1,2321.755000,,,
band1,level,6,1,3560.988000,,,
band1,transition,,,,2_1,0_1,25.664157
band1,transition,,,,4_1,2_1,51.256263
band1,transition,,,,6_1,4_1,78.336971
band2,level,0,2,1805.514000,,,
band2,level,2,3,2967.199000,,,
band2,level,4,4,3980.530000,,,
band2,level,6,3,4195.106000,,,
band2,transition,,,,2_3,0_2,33.225852
band2,transition,,,,4_4,2_3,46.136592
band2,transition,,,,6_3,4_4,338.963392
band3,level,2,2,2430.514000,,,
band3,level,3,1,3724.250000,,,
band3,transition,,,,3_1,2_2,55.734736
interband,transition,,,,2_2,0_1,3.716115
interband,transition,,,,2_2,2_1,50.573131
interband,transition,,,,2_2,0_2,2.228882
interband,transition,,,,0_2,2_1,51.878035
