band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,90.049000,,,
band1,level,4,1,297.798000,,,
band1,level,6,1,618.365000,,,
band1,transition,,,,2_1,0_1,303.392104
band1,transition,,,,4_1,2_1,438.720435
band1,transition,,,,6_1,4_1,493.318269
band2,level,0,2,1310.054000,,,
band2,level,2,3,1389.204000,,,
band2,level,4,3,1568.123000,,,
band2,level,6,3,1836.947000,,,
band2,transition,,,,2_3,0_2,433.768913
band2,transition,,,,4_3,2_3,636.112032
band2,transition,,,,6_3,4_3,731.004921
band3,level,2,2,1091.900000,,,
band3,level,3,1,1185.774000,,,
band3,level,4,2,1306.414000,,,
band3,level,5,1,1460.047000,,,
band3,level,6,2,1629.669000,,,
band3,transition,,,,3_1,2_2,556.443606
band3,transition,,,,4_2,2_2,191.453009
band3,transition,,,,5_1,4_2,292.863475
band3,transition,,,,6_2,4_2,391.583483
band3,transition,,,,4_2,3_1,418.460269
band3,transition,,,,6_2,5_1,223.200079
band3,transition,,,,5_1,3_1,309.273146
interband,transition,,,,2_2,0_1,4.766339
interband,transition,,,,2_2,2_1,10.114193
interband,transition,,,,0_2,2_2,1.918213
interband,transition,,,,0_2,2_1,27.882675
