band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,173.302000,,,
band1,level,4,1,483.954000,,,
band1,level,6,1,907.701000,,,
band1,transition,,,,2_1,0_1,148.679656
band1,transition,,,,4_1,2_1,236.692983
band1,transition,,,,6_1,4_1,288.752386
band2,level,0,2,888.376000,,,
band2,level,2,3,1225.525000,,,
band2,level,4,3,1608.162000,,,
band2,level,6,3,2048.138000,,,
band2,transition,,,,2_3,0_2,124.542483
band2,transition,,,,4_3,2_3,243.097997
band2,transition,,,,6_3,4_3,340.553146
band3,level,2,2,897.764000,,,
band3,level,3,1,1140.198000,,,
band3,level,4,2,1278.359000,,,
band3,level,5,1,1574.593000,,,
band3,level,6,2,1718.305000,,,
band3,transition,,,,3_1,2_2,240.185466
band3,transition,,,,4_2,2_2,112.960751
band3,transition,,,,5_1,4_2,124.014331
band3,transition,,,,6_2,4_2,236.806031
band3,transition,,,,4_2,3_1,173.242986
band3,transition,,,,6_2,5_1,104.875259
band3,transition,,,,5_1,3_1,179.277296
interband,transition,,,,2_2,0_1,2.524238
interband,transition,,,,2_2,2_1,30.140574
interband,transition,,,,2_2,0_2,6.740502
interband,transition,,,,0_2,2_1,87.081688
