band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1260.761000,,,
band1,level,4,1,2868.335000,,,
band1,level,6,1,4767.272000,,,
band1,transition,,,,2_1,0_1,11.978499
band1,transition,,,,4_1,2_1,20.862155
band1,transition,,,,6_1,4_1,28.913497
band2,level,0,2,3192.809000,,,
band2,level,2,3,4471.179000,,,
band2,level,4,4,5903.200000,,,
band2,level,6,3,7615.460000,,,
band2,transition,,,,2_3,0_2,17.119026
band2,transition,,,,4_4,2_3,31.883224
band2,transition,,,,6_3,4_4,32.172089
band3,level,2,2,2576.357000,,,
band3,level,3,1,4035.152000,,,
band3,level,4,2,4352.526000,,,
band3,level,5,1,5924.828000,,,
band3,level,6,2,6319.759000,,,
band3,transition,,,,3_1,2_2,22.846303
band3,transition,,,,4_2,2_2,13.589811
band3,transition,,,,5_1,4_2,10.418803
band3,transition,,,,6_2,4_2,24.640004
band3,transition,,,,4_2,3_1,1.987204
band3,transition,,,,6_2,5_1,1.570828
band3,transition,,,,5_1,3_1,18.872113
interband,transition,,,,2_2,0_1,0.398959
interband,transition,,,,2_2,2_1,18.853725
interband,transition,,,,0_2,2_2,1.243028
interband,transition,,,,0_2,2_1,13.186542
