band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,133.530000,,,
band1,level,4,1,428.129000,,,
band1,level,6,1,871.181000,,,
band1,transition,,,,2_1,0_1,181.903755
band1,transition,,,,4_1,2_1,267.289745
band1,transition,,,,6_1,4_1,305.328223
band2,level,0,2,976.232000,,,
band2,level,2,3,1329.979000,,,
band2,level,4,3,1709.196000,,,
band2,level,6,3,2171.896000,,,
band2,transition,,,,2_3,0_2,80.615836
band2,transition,,,,4_3,2_3,201.425608
band2,transition,,,,6_3,4_3,309.268628
band3,level,2,2,1073.600000,,,
band3,level,3,1,1366.639000,,,
band3,level,4,2,1467.928000,,,
band3,level,5,1,1810.384000,,,
band3,level,6,2,1973.955000,,,
band3,transition,,,,3_1,2_2,162.053525
band3,transition,,,,4_2,2_2,115.372865
band3,transition,,,,5_1,4_2,92.952602
band3,transition,,,,6_2,4_2,205.887152
band3,transition,,,,4_2,3_1,143.308156
band3,transition,,,,6_2,5_1,92.381349
band3,transition,,,,5_1,3_1,167.155743
interband,transition,,,,2_2,0_1,0.736640
interband,transition,,,,2_2,2_1,9.733332
interband,transition,,,,2_2,0_2,41.967995
interband,transition,,,,0_2,2_1,21.531434
