band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1454.973000,,,
band1,level,4,1,2949.688000,,,
band1,level,6,1,4485.670000,,,
band1,transition,,,,2_1,0_1,30.275728
band1,transition,,,,4_1,2_1,51.609664
band1,transition,,,,6_1,4_1,68.365243
band2,level,0,2,3303.830000,,,
band2,level,2,3,4153.544000,,,
band2,level,4,3,4934.928000,,,
band2,level,6,3,5839.076000,,,
band2,transition,,,,2_3,0_2,41.926812
band2,transition,,,,4_3,2_3,90.565993
band2,transition,,,,6_3,4_3,120.205543
band3,level,2,2,2845.323000,,,
band3,level,3,1,4291.533000,,,
band3,transition,,,,3_1,2_2,47.533152
interband,transition,,,,2_2,0_1,1.995445
interband,transition,,,,2_2,2_1,54.006496
interband,transition,,,,0_2,2_2,4.357710
interband,transition,,,,0_2,2_1,22.724539
