band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,622.404000,,,
band1,level,4,1,1356.919000,,,
band1,level,6,1,2192.906000,,,
band1,transition,,,,2_1,0_1,44.115366
band1,transition,,,,4_1,2_1,77.011233
band1,transition,,,,6_1,4_1,105.985504
band2,level,0,2,1722.386000,,,
band2,level,2,3,2506.829000,,,
band2,level,4,4,3280.844000,,,
band2,level,6,3,3911.796000,,,
band2,transition,,,,2_3,0_2,57.122581
band2,transition,,,,4_4,2_3,83.673309
band2,transition,,,,6_3,4_4,112.943025
band3,level,2,2,1483.279000,,,
band3,level,3,1,2223.528000,,,
band3,level,4,2,2374.388000,,,
band3,level,5,1,3101.157000,,,
band3,level,6,2,3333.376000,,,
band3,transition,,,,3_1,2_2,86.768442
band3,transition,,,,4_2,2_2,53.514904
band3,transition,,,,5_1,4_2,41.723705
band3,transition,,,,6_2,4_2,87.334645
band3,transition,,,,4_2,3_1,3.033168
band3,transition,,,,6_2,5_1,0.983050
band3,transition,,,,5_1,3_1,73.647907
interband,transition,,,,2_2,0_1,6.049858
interband,transition,,,,2_2,2_1,80.409966
interband,transition,,,,0_2,2_2,3.373938
interband,transition,,,,0_2,2_1,44.236107
