nucleus  rho21  rho31  rho41  rho32  rho42 rho43
Sn100	0.004773 0.001184  0.029167  0.000881  0.001351 0.001224
Sn102	0.028471 0.000581  0.000758  0.066451  0.023774 0.026057
Sn104	0.042996 0.006070  0.002159  0.051294  0.073911 0.006538
Sn106	0.044356 0.014241  0.001389  0.000353  0.129307 0.000022
Sn108	0.039307 0.014247  0.002766  0.001051  0.141759 0.000118
Sn110	0.034808 0.013501  0.001118  0.031518  0.142567 0.009683
Sn112	0.032109 0.011161  0.000368  0.057538  0.140661 0.008204
Sn114	0.025807 0.011913  0.000200  0.065152  0.141945 0.003451
Sn116	0.025453 0.010014  0.000519  0.080949  0.156550 0.002990
Sn118	0.029124 0.003531  0.001301  0.038590  0.159142 0.000165
Sn120	0.026634 0.001089  0.001404  0.006691  0.139169 0.000720
Sn122	0.024693 0.001434  0.000614  0.010482  0.093557 0.003287
Sn124	0.024996 0.001188  0.000319  0.008495  0.075737 0.000127
Sn126	0.021775 0.000324  0.000738  0.000580  0.074314 0.000509
Sn128	0.019709 0.000350  0.000644  0.000005  0.048004 0.000006
Sn130	0.011417 0.001588  0.000381  0.015792  0.015651 0.001851
Sn132	0.001956 0.010545  0.005517  0.005124  0.026696 0.007079
Sn134	0.010265 0.000127  0.000688  0.027095  0.008424 0.000029
Sn136	0.020286 0.000787  0.001148  0.023788  0.034941 0.005548
Sn138	0.040731 0.002067  0.000319  0.008191  0.096321 0.002034
Sn140	0.057775 0.005884  0.000067  0.004821  0.137274 0.000102
Sn142	0.072293 0.011038  0.000083  0.003509  0.173691 0.003471
Sn144	0.085873 0.016743  0.000758  0.002209  0.213071 0.005611
Sn146	0.099657 0.022725  0.001239  0.003529  0.242455 0.004722
Sn148	0.112173 0.028304  0.000822  0.007600  0.260475 0.005623
Sn150	0.125286 0.026456  0.000272  0.013934  0.273312 0.005554
Sn152	0.134424 0.014668  0.000088  0.015778  0.261398 0.003253
Sn154	0.129853 0.006185  0.000274  0.013616  0.257622 0.000128
Sn156	0.112786 0.003543  0.000667  0.010593  0.234171 0.000000
Sn158	0.094884 0.002762  0.000727  0.013959  0.201366 0.000358
Sn160	0.077658 0.002338  0.000473  0.023313  0.157207 0.002611
Sn162	0.058670 0.002458  0.000319  0.034816  0.111240 0.008177
Sn164	0.041645 0.003192  0.000055  0.052810  0.063540 0.014256
Sn166	0.029573 0.003585  0.000047  0.058674  0.034019 0.018972
Sn168	0.020190 0.002878  0.000733  0.061510  0.013433 0.015035
Sn170	0.013311 0.001088  0.001761  0.059367  0.001775 0.006911
Sn172	0.007738 0.000913  0.001261  0.029619  0.005323 0.018767
Sn174	0.006694 0.000062  0.000707  0.042378  0.004184 0.028822
Sn176	0.006835 0.000013  0.000546  0.043380  0.006642 0.028639
