band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,2957.786000,,,
band1,level,4,1,7624.555000,,,
band1,level,6,1,14067.489000,,,
band1,transition,,,,2_1,0_1,10.189542
band1,transition,,,,4_1,2_1,16.998731
band1,transition,,,,6_1,4_1,22.558171
band2,level,0,2,6458.194000,,,
band2,level,2,3,10017.213000,,,
band2,level,4,4,15034.458000,,,
band2,level,6,4,22002.056000,,,
band2,transition,,,,2_3,0_2,9.176026
band2,transition,,,,4_4,2_3,14.438437
band2,transition,,,,6_4,4_4,8.991370
band3,level,2,2,5587.201000,,,
band3,level,3,1,9408.522000,,,
band3,level,4,2,10844.460000,,,
band3,level,5,1,15477.864000,,,
band3,level,6,2,17719.557000,,,
band3,transition,,,,3_1,2_2,18.429235
band3,transition,,,,4_2,2_2,10.662286
band3,transition,,,,5_1,4_2,8.363007
band3,transition,,,,6_2,4_2,17.476721
band3,transition,,,,4_2,3_1,2.936117
band3,transition,,,,6_2,5_1,2.746262
band3,transition,,,,5_1,3_1,14.901890
interband,transition,,,,2_2,0_1,0.017402
interband,transition,,,,2_2,2_1,15.285027
interband,transition,,,,0_2,2_2,3.240688
interband,transition,,,,0_2,2_1,5.785076
