band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,594.335000,,,
band1,level,4,1,1454.294000,,,
band1,level,6,1,2581.916000,,,
band1,transition,,,,2_1,0_1,49.088953
band1,transition,,,,4_1,2_1,81.391254
band1,transition,,,,6_1,4_1,106.159793
band2,level,0,2,1630.095000,,,
band2,level,2,3,2374.804000,,,
band2,level,4,4,3197.016000,,,
band2,level,6,3,4156.812000,,,
band2,transition,,,,2_3,0_2,57.354456
band2,transition,,,,4_4,2_3,131.278684
band2,transition,,,,6_3,4_4,158.725528
band3,level,2,2,1176.170000,,,
band3,level,3,1,1728.032000,,,
band3,level,4,2,2251.724000,,,
band3,level,5,1,2804.875000,,,
band3,level,6,2,3626.875000,,,
band3,transition,,,,3_1,2_2,105.271759
band3,transition,,,,4_2,2_2,40.578845
band3,transition,,,,5_1,4_2,60.673795
band3,transition,,,,6_2,4_2,75.859811
band3,transition,,,,4_2,3_1,33.151919
band3,transition,,,,6_2,5_1,12.729134
band3,transition,,,,5_1,3_1,67.858805
interband,transition,,,,2_2,0_1,0.076963
interband,transition,,,,2_2,2_1,62.911199
interband,transition,,,,0_2,2_2,1.623553
interband,transition,,,,0_2,2_1,42.205818
