band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,4108.003000,,,
band1,level,4,1,9997.013000,,,
band1,level,6,1,17771.740000,,,
band1,transition,,,,2_1,0_1,3.938360
band1,transition,,,,4_1,2_1,6.874456
band1,transition,,,,6_1,4_1,9.521841
band2,level,0,2,8086.862000,,,
band2,level,2,3,13462.468000,,,
band2,level,4,4,20437.624000,,,
band2,level,6,4,29640.836000,,,
band2,transition,,,,2_3,0_2,4.033967
band2,transition,,,,4_4,2_3,6.162461
band2,transition,,,,6_4,4_4,8.143728
band3,level,2,2,8200.073000,,,
band3,level,3,1,13806.612000,,,
band3,level,4,2,14656.501000,,,
band3,level,5,1,21615.743000,,,
band3,level,6,2,22685.884000,,,
band3,transition,,,,3_1,2_2,7.150328
band3,transition,,,,4_2,2_2,5.409134
band3,transition,,,,5_1,4_2,3.047164
band3,transition,,,,6_2,4_2,8.465655
band3,transition,,,,4_2,3_1,0.324324
band3,transition,,,,6_2,5_1,0.534093
band3,transition,,,,5_1,3_1,6.343993
interband,transition,,,,2_2,0_1,0.599181
interband,transition,,,,2_2,2_1,7.659656
interband,transition,,,,2_2,0_2,0.161313
interband,transition,,,,0_2,2_1,4.094195
