band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1470.852000,,,
band1,level,4,1,2862.886000,,,
band1,level,6,1,4283.734000,,,
band1,transition,,,,2_1,0_1,15.507833
band1,transition,,,,4_1,2_1,31.021521
band1,transition,,,,6_1,4_1,45.445255
band2,level,0,2,2904.779000,,,
band2,level,2,3,4282.928000,,,
band2,level,4,3,5575.347000,,,
band2,level,6,3,6860.069000,,,
band2,transition,,,,2_3,0_2,22.998991
band2,transition,,,,4_3,2_3,45.063523
band2,transition,,,,6_3,4_3,67.132102
band3,level,2,2,3346.024000,,,
band3,level,3,1,4731.194000,,,
band3,level,4,2,4824.772000,,,
band3,level,5,1,6085.287000,,,
band3,level,6,2,6272.380000,,,
band3,transition,,,,3_1,2_2,37.271098
band3,transition,,,,4_2,2_2,22.505736
band3,transition,,,,5_1,4_2,20.233634
band3,transition,,,,6_2,4_2,41.472682
band3,transition,,,,4_2,3_1,8.595707
band3,transition,,,,6_2,5_1,8.166621
band3,transition,,,,5_1,3_1,34.788128
interband,transition,,,,2_2,0_1,0.146813
interband,transition,,,,2_2,2_1,23.339468
interband,transition,,,,2_2,0_2,0.891334
interband,transition,,,,0_2,2_1,30.928033
