band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,2145.139000,,,
band1,level,4,1,5216.701000,,,
band1,level,6,1,9241.119000,,,
band1,transition,,,,2_1,0_1,6.793397
band1,transition,,,,4_1,2_1,11.797929
band1,transition,,,,6_1,4_1,15.638536
band2,level,0,2,4946.056000,,,
band2,level,2,3,7411.257000,,,
band2,level,4,4,10870.326000,,,
band2,level,6,4,15529.906000,,,
band2,transition,,,,2_3,0_2,7.196237
band2,transition,,,,4_4,2_3,8.873994
band2,transition,,,,6_4,4_4,12.785671
band3,level,2,2,4513.601000,,,
band3,level,3,1,7357.928000,,,
band3,level,4,2,7916.435000,,,
band3,level,5,1,11381.556000,,,
band3,level,6,2,12026.892000,,,
band3,transition,,,,3_1,2_2,11.375521
band3,transition,,,,4_2,2_2,7.443825
band3,transition,,,,5_1,4_2,4.730775
band3,transition,,,,6_2,4_2,12.740884
band3,transition,,,,4_2,3_1,1.685641
band3,transition,,,,6_2,5_1,1.502492
band3,transition,,,,5_1,3_1,9.804461
interband,transition,,,,2_2,0_1,0.001283
interband,transition,,,,2_2,2_1,8.962864
interband,transition,,,,0_2,2_2,0.347654
interband,transition,,,,0_2,2_1,5.574294
