band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,714.944000,,,
band1,level,4,1,1573.654000,,,
band1,level,6,1,2487.090000,,,
band1,transition,,,,2_1,0_1,50.401713
band1,transition,,,,4_1,2_1,99.154934
band1,transition,,,,6_1,4_1,154.435348
band2,level,0,2,1356.187000,,,
band2,level,2,3,2029.750000,,,
band2,level,4,3,2727.568000,,,
band2,level,6,2,3345.247000,,,
band2,transition,,,,2_3,0_2,71.064576
band2,transition,,,,4_3,2_3,129.225797
band2,transition,,,,6_2,4_3,144.701813
band3,level,2,2,1548.870000,,,
band3,level,3,1,2328.287000,,,
band3,level,4,2,2483.495000,,,
band3,level,5,1,3205.839000,,,
band3,level,6,3,3392.312000,,,
band3,transition,,,,3_1,2_2,94.381698
band3,transition,,,,4_2,2_2,64.099086
band3,transition,,,,5_1,4_2,42.228783
band3,transition,,,,6_3,4_2,59.680582
band3,transition,,,,4_2,3_1,22.770776
band3,transition,,,,6_3,5_1,60.631790
band3,transition,,,,5_1,3_1,97.381298
interband,transition,,,,2_2,0_1,0.194331
interband,transition,,,,2_2,2_1,65.105379
interband,transition,,,,2_2,0_2,11.575600
interband,transition,,,,0_2,2_1,95.060354
