band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,660.795000,,,
band1,level,4,1,1663.932000,,,
band1,level,6,1,2962.401000,,,
band1,transition,,,,2_1,0_1,39.364404
band1,transition,,,,4_1,2_1,64.931664
band1,transition,,,,6_1,4_1,85.580306
band2,level,0,2,1938.061000,,,
band2,level,2,3,2652.868000,,,
band2,level,4,4,3571.487000,,,
band2,level,6,3,4621.704000,,,
band2,transition,,,,2_3,0_2,52.082107
band2,transition,,,,4_4,2_3,58.725000
band2,transition,,,,6_3,4_4,76.198375
band3,level,2,2,1443.832000,,,
band3,level,3,1,2301.559000,,,
band3,level,4,2,2650.094000,,,
band3,level,5,1,3600.002000,,,
band3,level,6,2,4083.214000,,,
band3,transition,,,,3_1,2_2,67.107260
band3,transition,,,,4_2,2_2,36.459707
band3,transition,,,,5_1,4_2,32.499773
band3,transition,,,,6_2,4_2,64.664385
band3,transition,,,,4_2,3_1,15.660320
band3,transition,,,,6_2,5_1,10.625788
band3,transition,,,,5_1,3_1,54.210180
interband,transition,,,,2_2,0_1,0.003844
interband,transition,,,,2_2,2_1,44.494450
interband,transition,,,,0_2,2_2,8.863556
interband,transition,,,,0_2,2_1,32.247186
