band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1710.443000,,,
band1,level,4,1,3804.332000,,,
band1,level,6,1,6414.147000,,,
band1,transition,,,,2_1,0_1,12.190503
band1,transition,,,,4_1,2_1,26.283550
band1,transition,,,,6_1,4_1,39.864648
band2,level,0,2,2557.851000,,,
band2,level,2,3,4284.531000,,,
band2,level,4,3,6349.192000,,,
band2,level,6,3,9004.388000,,,
band2,transition,,,,2_3,0_2,16.194087
band2,transition,,,,4_3,2_3,32.069600
band2,transition,,,,6_3,4_3,39.140876
band3,level,2,2,3297.204000,,,
band3,level,3,1,5143.404000,,,
band3,level,4,2,5424.527000,,,
band3,level,5,1,7659.709000,,,
band3,level,6,2,8070.745000,,,
band3,transition,,,,3_1,2_2,23.596013
band3,transition,,,,4_2,2_2,19.955039
band3,transition,,,,5_1,4_2,9.168690
band3,transition,,,,6_2,4_2,36.369604
band3,transition,,,,4_2,3_1,6.695966
band3,transition,,,,6_2,5_1,5.366642
band3,transition,,,,5_1,3_1,23.866708
interband,transition,,,,2_2,0_1,0.237414
interband,transition,,,,2_2,2_1,18.485680
interband,transition,,,,2_2,0_2,3.511087
interband,transition,,,,0_2,2_1,32.410028
