band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1506.011000,,,
band1,level,4,1,2993.505000,,,
band1,level,6,1,4567.806000,,,
band1,transition,,,,2_1,0_1,15.576667
band1,transition,,,,4_1,2_1,33.975772
band1,transition,,,,6_1,4_1,53.209864
band2,level,0,2,2060.446000,,,
band2,level,2,3,3540.638000,,,
band2,level,4,3,5025.473000,,,
band2,level,6,3,6508.807000,,,
band2,transition,,,,2_3,0_2,15.216566
band2,transition,,,,4_3,2_3,35.273980
band2,transition,,,,6_3,4_3,58.489751
band3,level,2,2,3066.564000,,,
band3,level,3,1,4719.662000,,,
band3,transition,,,,3_1,2_2,26.256337
interband,transition,,,,2_2,0_1,0.069840
interband,transition,,,,2_2,2_1,25.065488
interband,transition,,,,2_2,0_2,6.702311
interband,transition,,,,0_2,2_1,41.355346
