band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,707.963000,,,
band1,level,4,1,1604.784000,,,
band1,level,6,1,2657.332000,,,
band1,transition,,,,2_1,0_1,36.384083
band1,transition,,,,4_1,2_1,62.330463
band1,transition,,,,6_1,4_1,84.528930
band2,level,0,2,1905.173000,,,
band2,level,2,3,2707.459000,,,
band2,level,4,4,3595.385000,,,
band2,level,6,3,4533.751000,,,
band2,transition,,,,2_3,0_2,44.342476
band2,transition,,,,4_4,2_3,80.037423
band2,transition,,,,6_3,4_4,112.928300
band3,level,2,2,1498.904000,,,
band3,level,3,1,2319.637000,,,
band3,level,4,2,2538.896000,,,
band3,level,5,1,3394.805000,,,
band3,level,6,2,3687.810000,,,
band3,transition,,,,3_1,2_2,66.562630
band3,transition,,,,4_2,2_2,39.183837
band3,transition,,,,5_1,4_2,30.640923
band3,transition,,,,6_2,4_2,68.029279
band3,transition,,,,4_2,3_1,7.871439
band3,transition,,,,6_2,5_1,6.472640
band3,transition,,,,5_1,3_1,53.958636
interband,transition,,,,2_2,0_1,0.608133
interband,transition,,,,2_2,2_1,54.550019
interband,transition,,,,0_2,2_2,8.455316
interband,transition,,,,0_2,2_1,36.976330
