band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1373.783000,,,
band1,level,4,1,2683.188000,,,
band1,level,6,1,3940.297000,,,
band1,transition,,,,2_1,0_1,14.517119
band1,transition,,,,4_1,2_1,33.589945
band1,transition,,,,6_1,4_1,61.124754
band2,level,0,2,1986.683000,,,
band2,level,2,3,2986.939000,,,
band2,level,4,3,4210.281000,,,
band2,level,6,3,5535.625000,,,
band2,transition,,,,2_3,0_2,25.911728
band2,transition,,,,4_3,2_3,42.455286
band2,transition,,,,6_3,4_3,65.605557
band3,level,2,2,2471.478000,,,
band3,level,3,1,3494.553000,,,
band3,level,4,2,3628.881000,,,
band3,level,5,1,4659.481000,,,
band3,level,6,2,4819.462000,,,
band3,transition,,,,3_1,2_2,40.610497
band3,transition,,,,4_2,2_2,32.423409
band3,transition,,,,5_1,4_2,18.225194
band3,transition,,,,6_2,4_2,61.850545
band3,transition,,,,4_2,3_1,1.847614
band3,transition,,,,6_2,5_1,2.641266
band3,transition,,,,5_1,3_1,44.586157
interband,transition,,,,2_2,0_1,0.318922
interband,transition,,,,2_2,2_1,33.764548
interband,transition,,,,2_2,0_2,3.281598
interband,transition,,,,0_2,2_1,45.529884
