band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,122.785000,,,
band1,level,4,1,400.799000,,,
band1,level,6,1,824.612000,,,
band1,transition,,,,2_1,0_1,242.443907
band1,transition,,,,4_1,2_1,354.572949
band1,transition,,,,6_1,4_1,403.510789
band2,level,0,2,1126.605000,,,
band2,level,2,3,1358.488000,,,
band2,level,4,3,1741.815000,,,
band2,level,6,3,2251.305000,,,
band2,transition,,,,2_3,0_2,165.869428
band2,transition,,,,4_3,2_3,280.232603
band2,transition,,,,6_3,4_3,366.354175
band3,level,2,2,1120.633000,,,
band3,level,3,1,1286.098000,,,
band3,level,4,2,1449.252000,,,
band3,level,5,1,1697.179000,,,
band3,level,6,2,1912.618000,,,
band3,transition,,,,3_1,2_2,339.549450
band3,transition,,,,4_2,2_2,134.854413
band3,transition,,,,5_1,4_2,177.393081
band3,transition,,,,6_2,4_2,278.513870
band3,transition,,,,4_2,3_1,264.027969
band3,transition,,,,6_2,5_1,141.577538
band3,transition,,,,5_1,3_1,213.356413
interband,transition,,,,2_2,0_1,3.036467
interband,transition,,,,2_2,2_1,12.709088
interband,transition,,,,0_2,2_2,66.199833
interband,transition,,,,0_2,2_1,33.762804
