band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1757.723000,,,
band1,level,4,1,3384.266000,,,
band1,level,6,1,4944.122000,,,
band1,transition,,,,2_1,0_1,18.032997
band1,transition,,,,4_1,2_1,39.077432
band1,transition,,,,6_1,4_1,62.502196
band2,level,0,2,2436.964000,,,
band2,level,2,3,4095.675000,,,
band2,level,4,3,5452.312000,,,
band2,level,6,4,6523.853000,,,
band2,transition,,,,2_3,0_2,24.137394
band2,transition,,,,4_3,2_3,57.820029
band2,transition,,,,6_4,4_3,41.041118
band3,level,2,2,3545.006000,,,
band3,level,3,1,5140.873000,,,
band3,transition,,,,3_1,2_2,45.832907
interband,transition,,,,2_2,0_1,2.943793
interband,transition,,,,2_2,2_1,37.555314
interband,transition,,,,2_2,0_2,1.232255
interband,transition,,,,0_2,2_1,49.696520
