band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,926.748000,,,
band1,level,4,1,1716.549000,,,
band1,level,6,1,2534.308000,,,
band1,transition,,,,2_1,0_1,23.807771
band1,transition,,,,4_1,2_1,66.601636
band1,transition,,,,6_1,4_1,109.672420
band2,level,0,2,1286.303000,,,
band2,level,2,3,2246.524000,,,
band2,level,4,4,3222.400000,,,
band2,level,6,4,4166.695000,,,
band2,transition,,,,2_3,0_2,29.419289
band2,transition,,,,4_4,2_3,56.709496
band2,transition,,,,6_4,4_4,100.132347
band3,level,2,2,1589.671000,,,
band3,level,3,1,2363.951000,,,
band3,transition,,,,3_1,2_2,62.015516
interband,transition,,,,2_2,0_1,0.598950
interband,transition,,,,2_2,2_1,64.873973
interband,transition,,,,2_2,0_2,7.832186
interband,transition,,,,0_2,2_1,110.601801
