band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,153.641000,,,
band1,level,4,1,454.725000,,,
band1,level,6,1,897.294000,,,
band1,transition,,,,2_1,0_1,206.721085
band1,transition,,,,4_1,2_1,321.384312
band1,transition,,,,6_1,4_1,375.229248
band2,level,0,2,551.099000,,,
band2,level,2,3,1089.163000,,,
band2,level,4,3,1489.346000,,,
band2,level,6,3,2133.792000,,,
band2,transition,,,,2_3,0_2,42.448379
band2,transition,,,,4_3,2_3,98.263407
band2,transition,,,,6_3,4_3,162.239756
band3,level,2,2,742.628000,,,
band3,level,3,1,1072.048000,,,
band3,level,4,2,1196.946000,,,
band3,level,5,1,1495.209000,,,
band3,level,6,2,1714.878000,,,
band3,transition,,,,3_1,2_2,151.792585
band3,transition,,,,4_2,2_2,109.598388
band3,transition,,,,5_1,4_2,140.040203
band3,transition,,,,6_2,4_2,229.613503
band3,transition,,,,4_2,3_1,188.424514
band3,transition,,,,6_2,5_1,131.218535
band3,transition,,,,5_1,3_1,207.224465
interband,transition,,,,2_2,0_1,1.621883
interband,transition,,,,2_2,2_1,26.588254
interband,transition,,,,2_2,0_2,38.782363
interband,transition,,,,0_2,2_1,76.334069
