band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,2038.657000,,,
band1,level,4,1,3862.156000,,,
band1,level,6,1,5671.907000,,,
band1,transition,,,,2_1,0_1,10.466551
band1,transition,,,,4_1,2_1,21.862724
band1,transition,,,,6_1,4_1,33.189823
band2,level,0,2,2817.874000,,,
band2,level,2,3,5054.321000,,,
band2,level,4,3,6906.472000,,,
band2,level,6,3,8605.673000,,,
band2,transition,,,,2_3,0_2,10.625794
band2,transition,,,,4_3,2_3,28.113554
band2,transition,,,,6_3,4_3,45.880887
band3,level,2,2,4261.910000,,,
band3,level,3,1,6492.291000,,,
band3,transition,,,,3_1,2_2,19.566892
interband,transition,,,,2_2,0_1,2.252595
interband,transition,,,,2_2,2_1,14.378109
interband,transition,,,,2_2,0_2,4.449867
interband,transition,,,,0_2,2_1,28.403249
