band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,167.984000,,,
band1,level,4,1,470.617000,,,
band1,level,6,1,897.099000,,,
band1,transition,,,,2_1,0_1,153.221337
band1,transition,,,,4_1,2_1,235.133878
band1,transition,,,,6_1,4_1,278.496786
band2,level,0,2,703.490000,,,
band2,level,2,3,1171.304000,,,
band2,level,4,4,1696.480000,,,
band2,level,6,4,2241.129000,,,
band2,transition,,,,2_3,0_2,88.238905
band2,transition,,,,4_4,2_3,160.133831
band2,transition,,,,6_4,4_4,234.074074
band3,level,2,2,611.401000,,,
band3,level,3,1,1007.490000,,,
band3,transition,,,,3_1,2_2,146.665215
interband,transition,,,,2_2,0_1,0.822007
interband,transition,,,,2_2,2_1,49.345603
interband,transition,,,,0_2,2_2,224.169426
interband,transition,,,,0_2,2_1,43.950337
