band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,858.296000,,,
band1,level,4,1,1754.994000,,,
band1,level,6,1,2684.949000,,,
band1,transition,,,,2_1,0_1,35.864878
band1,transition,,,,4_1,2_1,72.114249
band1,transition,,,,6_1,4_1,109.234569
band2,level,0,2,1655.763000,,,
band2,level,2,3,2571.286000,,,
band2,level,4,3,3407.218000,,,
band2,level,6,4,4102.521000,,,
band2,transition,,,,2_3,0_2,50.240872
band2,transition,,,,4_3,2_3,99.321798
band2,transition,,,,6_4,4_3,150.206562
band3,level,2,2,1724.272000,,,
band3,level,3,1,2592.627000,,,
band3,level,4,2,2669.818000,,,
band3,level,5,1,3522.907000,,,
band3,level,6,2,3632.865000,,,
band3,transition,,,,3_1,2_2,84.065526
band3,transition,,,,4_2,2_2,54.839591
band3,transition,,,,5_1,4_2,40.985063
band3,transition,,,,6_2,4_2,95.273587
band3,transition,,,,4_2,3_1,0.009461
band3,transition,,,,6_2,5_1,0.350402
band3,transition,,,,5_1,3_1,77.119494
interband,transition,,,,2_2,0_1,2.615844
interband,transition,,,,2_2,2_1,76.233837
interband,transition,,,,2_2,0_2,0.762076
interband,transition,,,,0_2,2_1,68.566659
