band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,396.125000,,,
band1,level,4,1,969.348000,,,
band1,level,6,1,1736.094000,,,
band1,transition,,,,2_1,0_1,67.894992
band1,transition,,,,4_1,2_1,127.844796
band1,transition,,,,6_1,4_1,171.277010
band2,level,0,2,731.116000,,,
band2,level,2,3,1436.249000,,,
band2,level,4,3,2220.613000,,,
band2,level,6,3,3164.807000,,,
band2,transition,,,,2_3,0_2,47.999683
band2,transition,,,,4_3,2_3,94.782120
band2,transition,,,,6_3,4_3,134.589193
band3,level,2,2,847.168000,,,
band3,level,3,1,1539.879000,,,
band3,level,4,2,1586.846000,,,
band3,level,5,1,2401.102000,,,
band3,level,6,2,2511.559000,,,
band3,transition,,,,3_1,2_2,64.031189
band3,transition,,,,4_2,2_2,63.325937
band3,transition,,,,5_1,4_2,27.672029
band3,transition,,,,6_2,4_2,106.065840
band3,transition,,,,4_2,3_1,33.864696
band3,transition,,,,6_2,5_1,29.625287
band3,transition,,,,5_1,3_1,77.255721
interband,transition,,,,2_2,0_1,0.037887
interband,transition,,,,2_2,2_1,56.251829
interband,transition,,,,2_2,0_2,30.693048
interband,transition,,,,0_2,2_1,106.228889
