band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,68.960000,,,
band1,level,4,1,228.702000,,,
band1,level,6,1,476.660000,,,
band1,transition,,,,2_1,0_1,340.911174
band1,transition,,,,4_1,2_1,490.507890
band1,transition,,,,6_1,4_1,546.872659
band2,level,0,2,1549.884000,,,
band2,level,2,3,1616.280000,,,
band2,level,4,3,1768.980000,,,
band2,level,6,3,2004.116000,,,
band2,transition,,,,2_3,0_2,435.056177
band2,transition,,,,4_3,2_3,627.175674
band2,transition,,,,6_3,4_3,699.778436
band3,level,2,2,1258.182000,,,
band3,level,3,1,1329.509000,,,
band3,level,4,2,1421.896000,,,
band3,level,5,1,1539.592000,,,
band3,level,6,2,1670.478000,,,
band3,transition,,,,3_1,2_2,663.552319
band3,transition,,,,4_2,2_2,226.595932
band3,transition,,,,5_1,4_2,348.968222
band3,transition,,,,6_2,4_2,460.063650
band3,transition,,,,4_2,3_1,499.530270
band3,transition,,,,6_2,5_1,266.484127
band3,transition,,,,5_1,3_1,364.395903
interband,transition,,,,2_2,0_1,4.006956
interband,transition,,,,2_2,2_1,7.740051
interband,transition,,,,0_2,2_2,25.491076
interband,transition,,,,0_2,2_1,19.471432
