band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1240.557000,,,
band1,level,4,1,2687.765000,,,
band1,level,6,1,4473.111000,,,
band1,transition,,,,2_1,0_1,18.860460
band1,transition,,,,4_1,2_1,38.823462
band1,transition,,,,6_1,4_1,52.222872
band2,level,0,2,3215.305000,,,
band2,level,2,3,5320.047000,,,
band2,level,4,3,7220.509000,,,
band2,level,6,3,8421.696000,,,
band2,transition,,,,2_3,0_2,22.494711
band2,transition,,,,4_3,2_3,31.856351
band2,transition,,,,6_3,4_3,33.831468
band3,level,2,2,3891.436000,,,
band3,level,3,1,4864.950000,,,
band3,level,4,2,5476.468000,,,
band3,level,5,1,6440.286000,,,
band3,level,6,2,7268.976000,,,
band3,transition,,,,3_1,2_2,50.011457
band3,transition,,,,4_2,2_2,19.376663
band3,transition,,,,5_1,4_2,31.674251
band3,transition,,,,6_2,4_2,42.545452
band3,transition,,,,4_2,3_1,34.946378
band3,transition,,,,6_2,5_1,19.491704
band3,transition,,,,5_1,3_1,35.702878
interband,transition,,,,2_2,0_1,1.133143
interband,transition,,,,2_2,2_1,13.790562
interband,transition,,,,2_2,0_2,0.226119
interband,transition,,,,0_2,2_1,42.463088
