band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,4028.118000,,,
band1,level,4,1,9784.179000,,,
band1,level,6,1,17439.788000,,,
band1,transition,,,,2_1,0_1,10.085464
band1,transition,,,,4_1,2_1,17.351326
band1,transition,,,,6_1,4_1,23.438006
band2,level,0,2,8860.916000,,,
band2,level,2,3,14464.478000,,,
band2,level,4,4,21460.541000,,,
band2,level,6,4,30722.446000,,,
band2,transition,,,,2_3,0_2,9.919363
band2,transition,,,,4_4,2_3,15.543234
band2,transition,,,,6_4,4_4,20.139558
band3,level,2,2,8169.447000,,,
band3,level,3,1,13790.002000,,,
band3,level,4,2,14579.681000,,,
band3,level,5,1,21460.157000,,,
band3,level,6,2,22534.099000,,,
band3,transition,,,,3_1,2_2,17.514433
band3,transition,,,,4_2,2_2,13.348459
band3,transition,,,,5_1,4_2,7.146376
band3,transition,,,,6_2,4_2,20.931721
band3,transition,,,,4_2,3_1,0.022979
band3,transition,,,,6_2,5_1,0.119831
band3,transition,,,,5_1,3_1,15.694702
interband,transition,,,,2_2,0_1,0.582409
interband,transition,,,,2_2,2_1,18.077619
interband,transition,,,,0_2,2_2,0.110232
interband,transition,,,,0_2,2_1,10.416707
