band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,166.353000,,,
band1,level,4,1,526.576000,,,
band1,level,6,1,1056.394000,,,
band1,transition,,,,2_1,0_1,220.843412
band1,transition,,,,4_1,2_1,333.636272
band1,transition,,,,6_1,4_1,395.109549
band2,level,0,2,753.080000,,,
band2,level,2,2,971.226000,,,
band2,level,4,2,1391.667000,,,
band2,level,6,2,2004.703000,,,
band2,transition,,,,2_2,0_2,199.103447
band2,transition,,,,4_2,2_2,288.621745
band2,transition,,,,6_2,4_2,332.745042
band3,level,2,3,1205.603000,,,
band3,level,3,1,1518.274000,,,
band3,level,4,3,1763.252000,,,
band3,level,5,1,2181.278000,,,
band3,level,6,3,2450.503000,,,
band3,transition,,,,3_1,2_3,216.871520
band3,transition,,,,4_3,2_3,114.007927
band3,transition,,,,5_1,4_3,92.241762
band3,transition,,,,6_3,4_3,226.272989
band3,transition,,,,4_3,3_1,115.938919
band3,transition,,,,6_3,5_1,68.056325
band3,transition,,,,5_1,3_1,153.437475
interband,transition,,,,2_3,0_1,3.211076
interband,transition,,,,2_3,2_1,2.592297
interband,transition,,,,2_3,0_2,2.678708
interband,transition,,,,0_2,2_1,63.835471
