band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,2968.791000,,,
band1,level,4,1,5861.806000,,,
band1,level,6,1,8813.655000,,,
band1,transition,,,,2_1,0_1,6.368235
band1,transition,,,,4_1,2_1,18.576603
band1,transition,,,,6_1,4_1,38.632790
band2,level,0,2,3385.479000,,,
band2,level,2,3,6104.829000,,,
band2,level,4,3,9308.385000,,,
band2,level,6,3,13492.175000,,,
band2,transition,,,,2_3,0_2,6.933910
band2,transition,,,,4_3,2_3,13.307081
band2,transition,,,,6_3,4_3,20.055787
band3,level,2,2,4926.130000,,,
band3,level,3,1,7264.451000,,,
band3,level,4,2,8058.721000,,,
band3,level,5,1,9972.244000,,,
band3,level,6,2,11233.792000,,,
band3,transition,,,,3_1,2_2,14.774085
band3,transition,,,,4_2,2_2,10.790907
band3,transition,,,,5_1,4_2,15.745388
band3,transition,,,,6_2,4_2,24.372328
band3,transition,,,,4_2,3_1,12.883721
band3,transition,,,,6_2,5_1,13.944227
band3,transition,,,,5_1,3_1,23.628066
interband,transition,,,,2_2,0_1,0.001582
interband,transition,,,,2_2,2_1,15.074034
interband,transition,,,,2_2,0_2,5.450512
interband,transition,,,,0_2,2_1,33.661553
