band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,100.602000,,,
band1,level,4,1,326.433000,,,
band1,level,6,1,667.918000,,,
band1,transition,,,,2_1,0_1,225.776991
band1,transition,,,,4_1,2_1,329.069033
band1,transition,,,,6_1,4_1,372.935282
band2,level,0,2,1156.259000,,,
band2,level,2,3,1439.252000,,,
band2,level,4,3,1721.082000,,,
band2,level,6,3,2153.205000,,,
band2,transition,,,,2_3,0_2,123.610349
band2,transition,,,,4_3,2_3,119.287295
band2,transition,,,,6_3,4_3,189.188460
band3,level,2,2,1060.865000,,,
band3,level,3,1,1240.658000,,,
band3,level,4,2,1353.434000,,,
band3,level,5,1,1594.672000,,,
band3,level,6,2,1739.576000,,,
band3,transition,,,,3_1,2_2,285.941442
band3,transition,,,,4_2,2_2,135.543794
band3,transition,,,,5_1,4_2,150.152791
band3,transition,,,,6_2,4_2,260.128807
band3,transition,,,,4_2,3_1,226.969564
band3,transition,,,,6_2,5_1,128.432245
band3,transition,,,,5_1,3_1,202.606893
interband,transition,,,,2_2,0_1,2.341812
interband,transition,,,,2_2,2_1,9.764394
interband,transition,,,,0_2,2_2,141.466661
interband,transition,,,,0_2,2_1,11.917062
