band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,846.447000,,,
band1,level,4,1,1866.459000,,,
band1,level,6,1,2987.898000,,,
band1,transition,,,,2_1,0_1,15.865105
band1,transition,,,,4_1,2_1,32.302891
band1,transition,,,,6_1,4_1,51.649966
band2,level,0,2,1882.352000,,,
band2,level,2,3,2670.450000,,,
band2,level,4,3,3611.625000,,,
band2,level,6,3,4610.283000,,,
band2,transition,,,,2_3,0_2,28.665599
band2,transition,,,,4_3,2_3,27.497293
band2,transition,,,,6_3,4_3,56.956961
band3,level,2,2,2197.783000,,,
band3,level,3,1,2819.188000,,,
band3,level,4,2,3056.693000,,,
band3,level,5,1,3694.357000,,,
band3,level,6,2,3988.200000,,,
band3,transition,,,,3_1,2_2,50.607191
band3,transition,,,,4_2,2_2,40.343304
band3,transition,,,,5_1,4_2,15.807970
band3,transition,,,,6_2,4_2,77.562060
band3,transition,,,,4_2,3_1,9.875225
band3,transition,,,,6_2,5_1,3.174261
band3,transition,,,,5_1,3_1,53.078934
interband,transition,,,,2_2,0_1,3.223388
interband,transition,,,,2_2,2_1,23.292883
interband,transition,,,,2_2,0_2,4.997583
interband,transition,,,,0_2,2_1,29.427794
