band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,88.091000,,,
band1,level,4,1,290.559000,,,
band1,level,6,1,601.076000,,,
band1,transition,,,,2_1,0_1,313.770349
band1,transition,,,,4_1,2_1,455.275267
band1,transition,,,,6_1,4_1,514.987628
band2,level,0,2,1107.595000,,,
band2,level,2,3,1185.238000,,,
band2,level,4,3,1361.871000,,,
band2,level,6,3,1629.699000,,,
band2,transition,,,,2_3,0_2,429.014609
band2,transition,,,,4_3,2_3,624.484281
band2,transition,,,,6_3,4_3,708.511288
band3,level,2,2,1014.745000,,,
band3,level,3,1,1106.986000,,,
band3,level,4,2,1225.276000,,,
band3,level,5,1,1375.064000,,,
band3,level,6,2,1540.879000,,,
band3,transition,,,,3_1,2_2,581.984512
band3,transition,,,,4_2,2_2,200.080153
band3,transition,,,,5_1,4_2,309.137335
band3,transition,,,,6_2,4_2,410.789203
band3,transition,,,,4_2,3_1,437.278319
band3,transition,,,,6_2,5_1,234.083949
band3,transition,,,,5_1,3_1,324.697870
interband,transition,,,,2_2,0_1,5.003790
interband,transition,,,,2_2,2_1,11.395291
interband,transition,,,,0_2,2_2,1.832708
interband,transition,,,,0_2,2_1,34.628009
