band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,9211.130000,,,
band1,level,4,1,20493.068000,,,
band1,level,6,1,34300.471000,,,
band1,transition,,,,2_1,0_1,8.335538
band1,transition,,,,4_1,2_1,16.024007
band1,transition,,,,6_1,4_1,20.953481
band2,level,0,2,15635.785000,,,
band2,level,2,3,30207.577000,,,
band2,level,4,3,47116.869000,,,
band2,level,6,3,67522.547000,,,
band2,transition,,,,2_3,0_2,6.217191
band2,transition,,,,4_3,2_3,10.505266
band2,transition,,,,6_3,4_3,14.856162
band3,level,2,2,21516.616000,,,
band3,level,3,1,35327.482000,,,
band3,level,4,2,36261.995000,,,
band3,level,5,1,51542.649000,,,
band3,level,6,2,53605.920000,,,
band3,transition,,,,3_1,2_2,11.622664
band3,transition,,,,4_2,2_2,8.964368
band3,transition,,,,5_1,4_2,4.889810
band3,transition,,,,6_2,4_2,15.851066
band3,transition,,,,4_2,3_1,6.619358
band3,transition,,,,6_2,5_1,5.457780
band3,transition,,,,5_1,3_1,11.565196
interband,transition,,,,2_2,0_1,0.041451
interband,transition,,,,2_2,2_1,6.505221
interband,transition,,,,2_2,0_2,0.000005
interband,transition,,,,0_2,2_1,10.899111
