band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,243.457000,,,
band1,level,4,1,662.042000,,,
band1,level,6,1,1199.566000,,,
band1,transition,,,,2_1,0_1,106.377037
band1,transition,,,,4_1,2_1,171.396953
band1,transition,,,,6_1,4_1,219.270388
band2,level,0,2,1084.643000,,,
band2,level,2,3,1322.414000,,,
band2,level,4,3,1695.757000,,,
band2,level,6,3,2174.716000,,,
band2,transition,,,,2_3,0_2,157.051094
band2,transition,,,,4_3,2_3,250.072871
band2,transition,,,,6_3,4_3,310.990527
band3,level,2,2,946.730000,,,
band3,level,3,1,1239.195000,,,
band3,level,4,2,1416.264000,,,
band3,level,5,1,1756.719000,,,
band3,level,6,2,1942.469000,,,
band3,transition,,,,3_1,2_2,200.252054
band3,transition,,,,4_2,2_2,92.343195
band3,transition,,,,5_1,4_2,101.163736
band3,transition,,,,6_2,4_2,190.739073
band3,transition,,,,4_2,3_1,121.276186
band3,transition,,,,6_2,5_1,73.524643
band3,transition,,,,5_1,3_1,144.974274
interband,transition,,,,2_2,0_1,2.112262
interband,transition,,,,2_2,2_1,32.829493
interband,transition,,,,0_2,2_2,1.727160
interband,transition,,,,0_2,2_1,54.824096
