band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,759.156000,,,
band1,level,4,1,1665.838000,,,
band1,level,6,1,2750.775000,,,
band1,transition,,,,2_1,0_1,36.083617
band1,transition,,,,4_1,2_1,80.117916
band1,transition,,,,6_1,4_1,153.091865
band2,level,0,2,909.613000,,,
band2,level,2,2,1198.250000,,,
band2,level,4,2,2290.688000,,,
band2,level,6,2,3716.380000,,,
band2,transition,,,,2_2,0_2,43.735043
band2,transition,,,,4_2,2_2,46.348551
band2,transition,,,,6_2,4_2,72.839234
band3,level,2,3,2000.208000,,,
band3,level,3,1,2283.627000,,,
band3,level,4,4,3494.502000,,,
band3,level,5,2,4387.274000,,,
band3,level,6,4,4934.138000,,,
band3,transition,,,,3_1,2_3,68.579923
band3,transition,,,,4_4,2_3,28.790635
band3,transition,,,,5_2,4_4,31.200926
band3,transition,,,,6_4,4_4,71.144043
band3,transition,,,,4_4,3_1,1.323678
band3,transition,,,,6_4,5_2,11.602821
band3,transition,,,,5_2,3_1,0.574149
interband,transition,,,,2_3,0_1,0.676073
interband,transition,,,,2_3,2_1,5.767530
interband,transition,,,,2_3,0_2,20.799827
interband,transition,,,,0_2,2_1,112.010119
