band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,281.839000,,,
band1,level,4,1,695.446000,,,
band1,level,6,2,1238.091000,,,
band1,transition,,,,2_1,0_1,127.200297
band1,transition,,,,4_1,2_1,198.473166
band1,transition,,,,6_2,4_1,155.302884
band2,level,0,2,835.277000,,,
band2,level,2,3,893.973000,,,
band2,level,4,2,997.969000,,,
band2,level,6,1,1135.884000,,,
band2,transition,,,,2_3,0_2,722.455485
band2,transition,,,,4_2,2_3,1050.742838
band2,transition,,,,6_1,4_2,968.122341
band3,level,2,2,652.675000,,,
band3,level,3,1,1116.380000,,,
band3,level,4,3,1131.418000,,,
band3,level,5,2,1660.594000,,,
band3,transition,,,,3_1,2_2,178.885364
band3,transition,,,,4_3,2_2,106.428612
band3,transition,,,,5_2,4_3,34.687189
band3,transition,,,,4_3,3_1,25.678314
band3,transition,,,,5_2,3_1,61.808004
interband,transition,,,,2_2,0_1,0.616220
interband,transition,,,,2_2,2_1,157.663065
interband,transition,,,,0_2,2_2,51.140268
interband,transition,,,,0_2,2_1,15.314453
