band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,904.987000,,,
band1,level,4,1,2001.435000,,,
band1,level,6,1,3274.865000,,,
band1,transition,,,,2_1,0_1,19.698135
band1,transition,,,,4_1,2_1,38.173705
band1,transition,,,,6_1,4_1,55.704932
band2,level,0,2,1959.765000,,,
band2,level,2,3,3063.101000,,,
band2,level,4,4,4207.063000,,,
band2,level,6,3,5411.686000,,,
band2,transition,,,,2_3,0_2,24.865826
band2,transition,,,,4_4,2_3,50.638993
band2,transition,,,,6_3,4_4,72.095506
band3,level,2,2,1845.527000,,,
band3,level,3,1,2899.196000,,,
band3,level,4,2,3060.509000,,,
band3,level,5,1,4214.005000,,,
band3,level,6,2,4407.460000,,,
band3,transition,,,,3_1,2_2,39.457292
band3,transition,,,,4_2,2_2,25.766824
band3,transition,,,,5_1,4_2,18.190379
band3,transition,,,,6_2,4_2,46.278907
band3,transition,,,,4_2,3_1,4.439779
band3,transition,,,,6_2,5_1,4.003498
band3,transition,,,,5_1,3_1,36.195601
interband,transition,,,,2_2,0_1,0.072160
interband,transition,,,,2_2,2_1,32.660147
interband,transition,,,,0_2,2_2,7.585048
interband,transition,,,,0_2,2_1,35.915166
