band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,457.025000,,,
band1,level,4,1,1059.710000,,,
band1,level,6,1,1781.219000,,,
band1,transition,,,,2_1,0_1,68.637486
band1,transition,,,,4_1,2_1,116.079143
band1,transition,,,,6_1,4_1,153.011414
band2,level,0,2,1244.381000,,,
band2,level,2,3,1816.504000,,,
band2,level,4,4,2465.966000,,,
band2,level,6,3,2644.436000,,,
band2,transition,,,,2_3,0_2,79.432779
band2,transition,,,,4_4,2_3,130.399593
band2,transition,,,,6_3,4_4,29.551505
band3,level,2,2,933.902000,,,
band3,level,3,1,1501.702000,,,
band3,level,4,2,1578.296000,,,
band3,level,5,1,2227.868000,,,
band3,level,6,2,2330.763000,,,
band3,transition,,,,3_1,2_2,118.788720
band3,transition,,,,4_2,2_2,75.280113
band3,transition,,,,5_1,4_2,52.153716
band3,transition,,,,6_2,4_2,121.507925
band3,transition,,,,4_2,3_1,7.061269
band3,transition,,,,6_2,5_1,4.177090
band3,transition,,,,5_1,3_1,97.487315
interband,transition,,,,2_2,0_1,0.125253
interband,transition,,,,2_2,2_1,96.200842
interband,transition,,,,0_2,2_2,80.759720
interband,transition,,,,0_2,2_1,21.427718
