band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1845.349000,,,
band1,level,4,1,4112.907000,,,
band1,level,6,1,6631.259000,,,
band1,transition,,,,2_1,0_1,9.093198
band1,transition,,,,4_1,2_1,20.321066
band1,transition,,,,6_1,4_1,35.400869
band2,level,0,2,2734.095000,,,
band2,level,2,3,4401.643000,,,
band2,level,4,3,6469.532000,,,
band2,level,6,3,9066.722000,,,
band2,transition,,,,2_3,0_2,15.615083
band2,transition,,,,4_3,2_3,26.636926
band2,transition,,,,6_3,4_3,34.242150
band3,level,2,2,3314.652000,,,
band3,level,3,1,4874.653000,,,
band3,level,4,2,5682.715000,,,
band3,level,5,1,7134.935000,,,
band3,level,6,2,8207.304000,,,
band3,transition,,,,3_1,2_2,26.860274
band3,transition,,,,4_2,2_2,14.722951
band3,transition,,,,5_1,4_2,16.439945
band3,transition,,,,6_2,4_2,31.440485
band3,transition,,,,4_2,3_1,6.073136
band3,transition,,,,6_2,5_1,6.113572
band3,transition,,,,5_1,3_1,25.245601
interband,transition,,,,2_2,0_1,0.133630
interband,transition,,,,2_2,2_1,17.793074
interband,transition,,,,2_2,0_2,0.347934
interband,transition,,,,0_2,2_1,24.571041
