band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1124.455000,,,
band1,level,4,1,2470.751000,,,
band1,level,6,1,4003.340000,,,
band1,transition,,,,2_1,0_1,21.684603
band1,transition,,,,4_1,2_1,38.775957
band1,transition,,,,6_1,4_1,52.830264
band2,level,0,2,2815.828000,,,
band2,level,2,3,3858.647000,,,
band2,level,4,3,5008.378000,,,
band2,level,6,3,6260.299000,,,
band2,transition,,,,2_3,0_2,30.933181
band2,transition,,,,4_3,2_3,54.868601
band2,transition,,,,6_3,4_3,77.439756
band3,level,2,2,2638.189000,,,
band3,level,3,1,3763.348000,,,
band3,level,4,2,4150.932000,,,
band3,level,5,1,5238.309000,,,
band3,level,6,2,5750.619000,,,
band3,transition,,,,3_1,2_2,45.347826
band3,transition,,,,4_2,2_2,23.095202
band3,transition,,,,5_1,4_2,23.557815
band3,transition,,,,6_2,4_2,43.291460
band3,transition,,,,4_2,3_1,14.012321
band3,transition,,,,6_2,5_1,9.306106
band3,transition,,,,5_1,3_1,35.492397
interband,transition,,,,2_2,0_1,0.000493
interband,transition,,,,2_2,2_1,22.505909
interband,transition,,,,0_2,2_2,0.069981
interband,transition,,,,0_2,2_1,24.129821
