band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1296.886000,,,
band1,level,4,1,2994.480000,,,
band1,level,6,1,5054.177000,,,
band1,transition,,,,2_1,0_1,8.953591
band1,transition,,,,4_1,2_1,17.350512
band1,transition,,,,6_1,4_1,25.431622
band2,level,0,2,3113.281000,,,
band2,level,2,3,4180.768000,,,
band2,level,4,3,5496.942000,,,
band2,level,6,3,7340.055000,,,
band2,transition,,,,2_3,0_2,19.422353
band2,transition,,,,4_3,2_3,34.239360
band2,transition,,,,6_3,4_3,28.062231
band3,level,2,2,3734.877000,,,
band3,level,3,1,4839.698000,,,
band3,level,4,2,5400.796000,,,
band3,level,5,1,6413.331000,,,
band3,level,6,2,7111.653000,,,
band3,transition,,,,3_1,2_2,28.120928
band3,transition,,,,4_2,2_2,12.251974
band3,transition,,,,5_1,4_2,20.721833
band3,transition,,,,6_2,4_2,22.756676
band3,transition,,,,4_2,3_1,20.813993
band3,transition,,,,6_2,5_1,15.481464
band3,transition,,,,5_1,3_1,25.735721
interband,transition,,,,2_2,0_1,0.024496
interband,transition,,,,2_2,2_1,5.540747
interband,transition,,,,2_2,0_2,1.245261
interband,transition,,,,0_2,2_1,15.621260
