band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,2015.323000,,,
band1,level,4,1,4705.625000,,,
band1,level,6,1,8169.618000,,,
band1,transition,,,,2_1,0_1,6.683268
band1,transition,,,,4_1,2_1,10.890466
band1,transition,,,,6_1,4_1,13.877001
band2,level,0,2,5597.651000,,,
band2,level,2,3,8533.981000,,,
band2,level,4,4,11902.913000,,,
band2,level,6,4,16231.232000,,,
band2,transition,,,,2_3,0_2,5.987470
band2,transition,,,,4_4,2_3,9.629925
band2,transition,,,,6_4,4_4,12.050618
band3,level,2,2,4237.931000,,,
band3,level,3,1,6483.597000,,,
band3,level,4,2,7563.242000,,,
band3,level,5,1,9846.292000,,,
band3,level,6,2,11531.386000,,,
band3,transition,,,,3_1,2_2,12.705719
band3,transition,,,,4_2,2_2,5.852855
band3,transition,,,,5_1,4_2,6.511375
band3,transition,,,,6_2,4_2,9.886176
band3,transition,,,,4_2,3_1,3.710032
band3,transition,,,,6_2,5_1,2.614415
band3,transition,,,,5_1,3_1,8.570913
interband,transition,,,,2_2,0_1,0.204280
interband,transition,,,,2_2,2_1,7.873690
interband,transition,,,,0_2,2_2,0.292836
interband,transition,,,,0_2,2_1,4.091941
