band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,3575.183000,,,
band1,level,4,1,8338.372000,,,
band1,level,6,1,14245.471000,,,
band1,transition,,,,2_1,0_1,9.704536
band1,transition,,,,4_1,2_1,20.415521
band1,transition,,,,6_1,4_1,33.075632
band2,level,0,2,5343.630000,,,
band2,level,2,3,9082.022000,,,
band2,level,4,3,14192.914000,,,
band2,level,6,3,20865.803000,,,
band2,transition,,,,2_3,0_2,14.811131
band2,transition,,,,4_3,2_3,21.400490
band2,transition,,,,6_3,4_3,28.995425
band3,level,2,2,7506.213000,,,
band3,level,3,1,11406.206000,,,
band3,level,4,2,12262.312000,,,
band3,level,5,1,16760.825000,,,
band3,level,6,2,17972.607000,,,
band3,transition,,,,3_1,2_2,24.989191
band3,transition,,,,4_2,2_2,23.030688
band3,transition,,,,5_1,4_2,8.828349
band3,transition,,,,6_2,4_2,38.621450
band3,transition,,,,4_2,3_1,0.748326
band3,transition,,,,6_2,5_1,0.054975
band3,transition,,,,5_1,3_1,28.155777
interband,transition,,,,2_2,0_1,2.181384
interband,transition,,,,2_2,2_1,21.141366
interband,transition,,,,2_2,0_2,1.259465
interband,transition,,,,0_2,2_1,21.697624
