band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,620.068000,,,
band1,level,4,1,1383.033000,,,
band1,level,6,1,2251.635000,,,
band1,transition,,,,2_1,0_1,37.093255
band1,transition,,,,4_1,2_1,70.956273
band1,transition,,,,6_1,4_1,102.065647
band2,level,0,2,1145.541000,,,
band2,level,2,3,1938.677000,,,
band2,level,4,4,2718.781000,,,
band2,level,6,4,3182.552000,,,
band2,transition,,,,2_3,0_2,29.014275
band2,transition,,,,4_4,2_3,75.556651
band2,transition,,,,6_4,4_4,25.339743
band3,level,2,2,1543.775000,,,
band3,level,3,1,2511.417000,,,
band3,transition,,,,3_1,2_2,46.330222
interband,transition,,,,2_2,0_1,5.664659
interband,transition,,,,2_2,2_1,45.570801
interband,transition,,,,2_2,0_2,17.122143
interband,transition,,,,0_2,2_1,61.166675
