band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,306.834000,,,
band1,level,4,1,801.811000,,,
band1,level,6,1,1430.277000,,,
band1,transition,,,,2_1,0_1,85.947693
band1,transition,,,,4_1,2_1,147.877623
band1,transition,,,,6_1,4_1,197.621606
band2,level,0,2,905.474000,,,
band2,level,2,2,1171.696000,,,
band2,level,4,2,1656.929000,,,
band2,level,6,2,2299.188000,,,
band2,transition,,,,2_2,0_2,101.645357
band2,transition,,,,4_2,2_2,158.444436
band2,transition,,,,6_2,4_2,206.054084
band3,level,2,3,1431.692000,,,
band3,level,3,1,1911.996000,,,
band3,level,4,3,2117.004000,,,
band3,level,5,1,2656.284000,,,
band3,level,6,3,2869.901000,,,
band3,transition,,,,3_1,2_3,94.999709
band3,transition,,,,4_3,2_3,78.922031
band3,transition,,,,5_1,4_3,53.403712
band3,transition,,,,6_3,4_3,141.851548
band3,transition,,,,4_3,3_1,60.844638
band3,transition,,,,6_3,5_1,48.536232
band3,transition,,,,5_1,3_1,100.857369
interband,transition,,,,2_3,0_1,2.309379
interband,transition,,,,2_3,2_1,6.465805
interband,transition,,,,2_3,0_2,19.267041
interband,transition,,,,0_2,2_1,85.253341
