band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1107.277000,,,
band1,level,4,1,2517.072000,,,
band1,level,6,1,4156.842000,,,
band1,transition,,,,2_1,0_1,12.695760
band1,transition,,,,4_1,2_1,25.016708
band1,transition,,,,6_1,4_1,38.951307
band2,level,0,2,2256.671000,,,
band2,level,2,3,3621.355000,,,
band2,level,4,4,5409.798000,,,
band2,level,6,4,7259.070000,,,
band2,transition,,,,2_3,0_2,16.580723
band2,transition,,,,4_4,2_3,18.541724
band2,transition,,,,6_4,4_4,39.730449
band3,level,2,2,2062.705000,,,
band3,level,3,1,3796.391000,,,
band3,transition,,,,3_1,2_2,16.048798
interband,transition,,,,2_2,0_1,0.555394
interband,transition,,,,2_2,2_1,24.155739
interband,transition,,,,0_2,2_2,53.611737
interband,transition,,,,0_2,2_1,20.114551
