band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1511.772000,,,
band1,level,4,1,3084.616000,,,
band1,level,6,1,4549.921000,,,
band1,transition,,,,2_1,0_1,32.709755
band1,transition,,,,4_1,2_1,54.855886
band1,transition,,,,6_1,4_1,75.077478
band2,level,0,2,2515.832000,,,
band2,level,2,3,3400.869000,,,
band2,level,4,3,4544.550000,,,
band2,level,6,3,5789.902000,,,
band2,transition,,,,2_3,0_2,37.450127
band2,transition,,,,4_3,2_3,57.205325
band2,transition,,,,6_3,4_3,96.097230
band3,level,2,2,2836.730000,,,
band3,level,3,1,4313.396000,,,
band3,transition,,,,3_1,2_2,48.674889
interband,transition,,,,2_2,0_1,3.040239
interband,transition,,,,2_2,2_1,54.450742
interband,transition,,,,2_2,0_2,8.793464
interband,transition,,,,0_2,2_1,34.634039
