band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,451.824000,,,
band1,level,4,1,1110.972000,,,
band1,level,6,1,1957.527000,,,
band1,transition,,,,2_1,0_1,47.355410
band1,transition,,,,4_1,2_1,72.380723
band1,transition,,,,6_1,4_1,91.238541
band2,level,0,2,2166.832000,,,
band2,level,2,3,2752.616000,,,
band2,level,4,4,3499.547000,,,
band2,level,6,4,4124.921000,,,
band2,transition,,,,2_3,0_2,48.584736
band2,transition,,,,4_4,2_3,82.023234
band2,transition,,,,6_4,4_4,0.327187
band3,level,2,2,960.815000,,,
band3,level,3,1,1473.911000,,,
band3,level,4,2,1871.906000,,,
band3,level,5,1,2360.717000,,,
band3,level,6,2,2992.355000,,,
band3,transition,,,,3_1,2_2,84.076248
band3,transition,,,,4_2,2_2,39.316966
band3,transition,,,,5_1,4_2,41.196209
band3,transition,,,,6_2,4_2,60.534446
band3,transition,,,,4_2,3_1,4.610161
band3,transition,,,,6_2,5_1,3.392228
band3,transition,,,,5_1,3_1,55.365736
interband,transition,,,,2_2,0_1,1.083512
interband,transition,,,,2_2,2_1,69.339778
interband,transition,,,,0_2,2_2,0.260669
interband,transition,,,,0_2,2_1,18.967101
