band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1633.362000,,,
band1,level,4,1,3013.955000,,,
band1,level,6,1,4382.235000,,,
band1,transition,,,,2_1,0_1,11.121159
band1,transition,,,,4_1,2_1,29.666825
band1,transition,,,,6_1,4_1,51.755820
band2,level,0,2,2273.045000,,,
band2,level,2,3,3882.635000,,,
band2,level,4,3,5490.814000,,,
band2,level,6,3,7055.840000,,,
band2,transition,,,,2_3,0_2,12.260076
band2,transition,,,,4_3,2_3,20.891187
band2,transition,,,,6_3,4_3,40.527458
band3,level,2,2,2864.821000,,,
band3,level,3,1,4310.457000,,,
band3,transition,,,,3_1,2_2,21.840112
interband,transition,,,,2_2,0_1,0.071028
interband,transition,,,,2_2,2_1,24.895229
interband,transition,,,,2_2,0_2,7.303835
interband,transition,,,,0_2,2_1,47.657622
