band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,822.015000,,,
band1,level,4,1,1967.410000,,,
band1,level,6,1,3342.743000,,,
band1,transition,,,,2_1,0_1,29.011177
band1,transition,,,,4_1,2_1,48.891715
band1,transition,,,,6_1,4_1,62.866800
band2,level,0,2,2331.650000,,,
band2,level,2,3,3299.552000,,,
band2,level,4,4,4502.954000,,,
band2,level,6,3,5809.617000,,,
band2,transition,,,,2_3,0_2,32.446635
band2,transition,,,,4_4,2_3,58.708230
band2,transition,,,,6_3,4_4,81.517494
band3,level,2,2,1896.016000,,,
band3,level,3,1,2671.713000,,,
band3,level,4,2,3191.525000,,,
band3,level,5,1,4001.972000,,,
band3,level,6,2,4760.458000,,,
band3,transition,,,,3_1,2_2,54.512781
band3,transition,,,,4_2,2_2,27.158866
band3,transition,,,,5_1,4_2,23.905158
band3,transition,,,,6_2,4_2,47.663599
band3,transition,,,,4_2,3_1,13.918443
band3,transition,,,,6_2,5_1,5.707412
band3,transition,,,,5_1,3_1,38.585372
interband,transition,,,,2_2,0_1,0.235104
interband,transition,,,,2_2,2_1,24.678100
interband,transition,,,,0_2,2_2,2.771922
interband,transition,,,,0_2,2_1,23.617135
