band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,66.865000,,,
band1,level,4,1,221.605000,,,
band1,level,6,1,461.810000,,,
band1,transition,,,,2_1,0_1,279.353225
band1,transition,,,,4_1,2_1,402.356289
band1,transition,,,,6_1,4_1,449.057467
band2,level,0,2,742.181000,,,
band2,level,2,2,809.254000,,,
band2,level,4,2,958.733000,,,
band2,level,6,2,1184.263000,,,
band2,transition,,,,2_2,0_2,377.085052
band2,transition,,,,4_2,2_2,518.889280
band2,transition,,,,6_2,4_2,613.476218
band3,level,2,3,841.987000,,,
band3,level,3,1,908.282000,,,
band3,level,4,3,1003.259000,,,
band3,level,5,1,1106.357000,,,
band3,level,6,3,1258.301000,,,
band3,transition,,,,3_1,2_3,704.592573
band3,transition,,,,4_3,2_3,211.116341
band3,transition,,,,5_1,4_3,366.937893
band3,transition,,,,6_3,4_3,423.621219
band3,transition,,,,4_3,3_1,394.012247
band3,transition,,,,6_3,5_1,147.002881
band3,transition,,,,5_1,3_1,374.870373
interband,transition,,,,2_3,0_1,3.375625
interband,transition,,,,2_3,2_1,9.859242
interband,transition,,,,2_3,0_2,0.409312
interband,transition,,,,0_2,2_1,21.750816
